Mod:Item:MetaData, Localized Name
ThermalDynamics:cover:0, 大麦作物 覆盖板
ThermalDynamics:cover:0, 燕麦作物 覆盖板
ThermalDynamics:cover:0, 黑麦作物 覆盖板
ThermalDynamics:cover:0, 玉米作物 覆盖板
ThermalDynamics:cover:0, 竹作物 覆盖板
ThermalDynamics:cover:0, 哈密瓜作物 覆盖板
ThermalDynamics:cover:0, 黄瓜作物 覆盖板
ThermalDynamics:cover:0, 笋瓜作物 覆盖板
ThermalDynamics:cover:0, 西葫芦作物 覆盖板
ThermalDynamics:cover:0, 甜菜作物 覆盖板
ThermalDynamics:cover:0, 洋葱作物 覆盖板
ThermalDynamics:cover:0, 欧洲防风草作物 覆盖板
ThermalDynamics:cover:0, 花生作物 覆盖板
ThermalDynamics:cover:0, 小萝卜作物 覆盖板
ThermalDynamics:cover:0, 大头菜作物 覆盖板
ThermalDynamics:cover:0, 甘薯作物 覆盖板
ThermalDynamics:cover:0, 萝卜作物 覆盖板
ThermalDynamics:cover:0, 大黄作物 覆盖板
ThermalDynamics:cover:0, 芹菜作物 覆盖板
ThermalDynamics:cover:0, 大蒜作物 覆盖板
ThermalDynamics:cover:0, 生姜作物 覆盖板
ThermalDynamics:cover:0, 香料叶作物 覆盖板
ThermalDynamics:cover:0, 茶叶作物 覆盖板
ThermalDynamics:cover:0, 咖啡豆作物 覆盖板
ThermalDynamics:cover:0, 芥菜籽作物 覆盖板
ThermalDynamics:cover:0, 西兰花作物 覆盖板
ThermalDynamics:cover:0, 花椰菜作物 覆盖板
ThermalDynamics:cover:0, 韭菜作物 覆盖板
ThermalDynamics:cover:0, 生菜作物 覆盖板
ThermalDynamics:cover:0, 大葱作物 覆盖板
ThermalDynamics:cover:0, 洋蓟作物 覆盖板
ThermalDynamics:cover:0, 抱子甘蓝作物 覆盖板
ThermalDynamics:cover:0, 白菜作物 覆盖板
ThermalDynamics:cover:0, 菠菜作物 覆盖板
ThermalDynamics:cover:0, 白蘑菇作物 覆盖板
ThermalDynamics:cover:0, 豆作物 覆盖板
ThermalDynamics:cover:0, 大豆作物 覆盖板
ThermalDynamics:cover:0, 甜椒作物 覆盖板
ThermalDynamics:cover:0, 辣椒作物 覆盖板
ThermalDynamics:cover:0, 茄子作物 覆盖板
ThermalDynamics:cover:0, 秋葵作物 覆盖板
ThermalDynamics:cover:0, 豌豆作物 覆盖板
ThermalDynamics:cover:0, 番茄作物 覆盖板
ThermalDynamics:cover:0, 棉花作物 覆盖板
ThermalDynamics:cover:0, 菠萝作物 覆盖板
ThermalDynamics:cover:0, 葡萄作物 覆盖板
ThermalDynamics:cover:0, 猕猴桃作物 覆盖板
ThermalDynamics:cover:0, 蔓越莓作物 覆盖板
ThermalDynamics:cover:0, 水稻作物 覆盖板
ThermalDynamics:cover:0, 海藻作物 覆盖板
ThermalDynamics:cover:0, 咖喱叶作物 覆盖板
ThermalDynamics:cover:0, 芝麻作物 覆盖板
ThermalDynamics:cover:0, 孛荠作物 覆盖板
ThermalDynamics:cover:0, 白色蜡烛 覆盖板
ThermalDynamics:cover:0, 橙色蜡烛 覆盖板
ThermalDynamics:cover:0, 品红色蜡烛 覆盖板
ThermalDynamics:cover:0, 淡蓝色蜡烛 覆盖板
ThermalDynamics:cover:0, 黄色蜡烛 覆盖板
ThermalDynamics:cover:0, 黄绿色蜡烛 覆盖板
ThermalDynamics:cover:0, 粉色蜡烛 覆盖板
ThermalDynamics:cover:0, 深灰色蜡烛 覆盖板
ThermalDynamics:cover:0, 淡灰色蜡烛 覆盖板
ThermalDynamics:cover:0, 青色蜡烛 覆盖板
ThermalDynamics:cover:0, 紫色蜡烛 覆盖板
ThermalDynamics:cover:0, 蓝色蜡烛 覆盖板
ThermalDynamics:cover:0, 棕色蜡烛 覆盖板
ThermalDynamics:cover:0, 绿色蜡烛 覆盖板
ThermalDynamics:cover:0, 红色蜡烛 覆盖板
ThermalDynamics:cover:0, 黑色蜡烛 覆盖板
ThermalDynamics:cover:0, 胡萝卜蛋糕 覆盖板
ThermalDynamics:cover:0, 芝士蛋糕 覆盖板
ThermalDynamics:cover:0, 樱桃芝士蛋糕 覆盖板
ThermalDynamics:cover:0, 菠萝蛋糕 覆盖板
ThermalDynamics:cover:0, 巧克力蛋糕 覆盖板
ThermalDynamics:cover:0, 红色天鹅绒蛋糕 覆盖板
ThermalDynamics:cover:0, 拉明顿蛋糕 覆盖板
ThermalDynamics:cover:0, 巴甫洛娃蛋糕 覆盖板
ThermalDynamics:cover:0, 节日蛋糕 覆盖板
ThermalDynamics:cover:0, 南瓜芝士蛋糕 覆盖板
ThermalDynamics:cover:0, 赛特斯石英矿石 覆盖板
ThermalDynamics:cover:0, 充能赛特斯石英矿石 覆盖板
ThermalDynamics:cover:0, 赛特斯石英块 覆盖板
ThermalDynamics:cover:0, 赛特斯竖纹石英块 覆盖板
ThermalDynamics:cover:0, 錾制赛特斯石英块 覆盖板
ThermalDynamics:cover:0, 石英玻璃 覆盖板
ThermalDynamics:cover:0, 聚能石英玻璃 覆盖板
ThermalDynamics:cover:0, 充能石英火把 覆盖板
ThermalDynamics:cover:0, 福鲁伊克斯块 覆盖板
ThermalDynamics:cover:0, 陨石 覆盖板
ThermalDynamics:cover:0, 陨石块 覆盖板
ThermalDynamics:cover:0, 陨石石砖 覆盖板
ThermalDynamics:cover:0, 陨石砖块 覆盖板
ThermalDynamics:cover:0, 迷你TNT 覆盖板
ThermalDynamics:cover:0, 陨石楼梯 覆盖板
ThermalDynamics:cover:0, 陨石块楼梯 覆盖板
ThermalDynamics:cover:0, 陨石石砖楼梯 覆盖板
ThermalDynamics:cover:0, 陨石砖块楼梯 覆盖板
ThermalDynamics:cover:0, 福鲁伊克斯楼梯 覆盖板
ThermalDynamics:cover:0, 赛特斯石英楼梯 覆盖板
ThermalDynamics:cover:0, 錾制赛特斯石英楼梯 覆盖板
ThermalDynamics:cover:0, 竖纹赛特斯石英楼梯 覆盖板
ThermalDynamics:cover:0, 陨石台阶 覆盖板
ThermalDynamics:cover:0, 陨石台阶 覆盖板
ThermalDynamics:cover:0, 陨石块台阶 覆盖板
ThermalDynamics:cover:0, 陨石块台阶 覆盖板
ThermalDynamics:cover:0, 陨石石砖台阶 覆盖板
ThermalDynamics:cover:0, 陨石石砖台阶 覆盖板
ThermalDynamics:cover:0, 陨石砖块台阶 覆盖板
ThermalDynamics:cover:0, 陨石砖块台阶 覆盖板
ThermalDynamics:cover:0, 福鲁伊克斯台阶 覆盖板
ThermalDynamics:cover:0, 福鲁伊克斯台阶 覆盖板
ThermalDynamics:cover:0, 赛特斯石英台阶 覆盖板
ThermalDynamics:cover:0, 赛特斯石英台阶 覆盖板
ThermalDynamics:cover:0, 錾制赛特斯石英台阶 覆盖板
ThermalDynamics:cover:0, 錾制赛特斯石英台阶 覆盖板
ThermalDynamics:cover:0, 竖纹赛特斯石英台阶 覆盖板
ThermalDynamics:cover:0, 竖纹赛特斯石英台阶 覆盖板
ThermalDynamics:cover:0, Mining Portal 覆盖板
ThermalDynamics:cover:0, Portal Frame 覆盖板
ThermalDynamics:cover:0, Sticky Ore 覆盖板
ThermalDynamics:cover:0, 竹 覆盖板
ThermalDynamics:cover:0, tile.bamboosingle.name 覆盖板
ThermalDynamics:cover:0, Bamboo 覆盖板
ThermalDynamics:cover:0, 竹笋 覆盖板
ThermalDynamics:cover:0, 竹方块 覆盖板
ThermalDynamics:cover:0, 狐火 覆盖板
ThermalDynamics:cover:0, 叠席 覆盖板
ThermalDynamics:cover:0, 茅草方块 覆盖板
ThermalDynamics:cover:0, 叠席(泛黄) 覆盖板
ThermalDynamics:cover:0, 没有边缘的叠席(泛黄) 覆盖板
ThermalDynamics:cover:0, 没有边缘的叠席 覆盖板
ThermalDynamics:cover:0, 叠席台阶 覆盖板
ThermalDynamics:cover:0, 茅草台阶 覆盖板
ThermalDynamics:cover:0, 叠席台阶(泛黄) 覆盖板
ThermalDynamics:cover:0, 没有边缘的叠席台阶(泛黄) 覆盖板
ThermalDynamics:cover:0, 没有边缘的叠席台阶 覆盖板
ThermalDynamics:cover:0, 竹篱笆 覆盖板
ThermalDynamics:cover:0, 楣窗 覆盖板
ThermalDynamics:cover:0, 竹篱笆 覆盖板
ThermalDynamics:cover:0, 竹篱笆 覆盖板
ThermalDynamics:cover:0, 门帘(蓝) 覆盖板
ThermalDynamics:cover:0, 门帘(紫) 覆盖板
ThermalDynamics:cover:0, 竹帘 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱花 覆盖板
ThermalDynamics:cover:0, 樱树苗 覆盖板
ThermalDynamics:cover:0, 茅草楼梯 覆盖板
ThermalDynamics:cover:0, 樱木 覆盖板
ThermalDynamics:cover:0, 模仿台阶 覆盖板
ThermalDynamics:cover:0, 模仿台阶垂直 覆盖板
ThermalDynamics:cover:0, 模仿楼梯 覆盖板
ThermalDynamics:cover:0, 灰泥 覆盖板
ThermalDynamics:cover:0, 菱纹墙 覆盖板
ThermalDynamics:cover:0, 方格花纹(橡) 覆盖板
ThermalDynamics:cover:0, 方格花纹(松) 覆盖板
ThermalDynamics:cover:0, 方格花纹(白桦) 覆盖板
ThermalDynamics:cover:0, 瓦方块 覆盖板
ThermalDynamics:cover:0, 灰泥台阶 覆盖板
ThermalDynamics:cover:0, 菱纹墙台阶 覆盖板
ThermalDynamics:cover:0, 方格花纹台阶(橡) 覆盖板
ThermalDynamics:cover:0, 方格花纹台阶(松) 覆盖板
ThermalDynamics:cover:0, 方格花纹台阶(白桦) 覆盖板
ThermalDynamics:cover:0, 瓦台阶 覆盖板
ThermalDynamics:cover:0, 百叶窗板 覆盖板
ThermalDynamics:cover:0, 樱木板 覆盖板
ThermalDynamics:cover:0, 秸秆方块 覆盖板
ThermalDynamics:cover:0, 瓦楼梯 覆盖板
ThermalDynamics:cover:0, 樱木台阶 覆盖板
ThermalDynamics:cover:0, 秸秆台阶 覆盖板
ThermalDynamics:cover:0, 瓦楼梯 覆盖板
ThermalDynamics:cover:0, 秸秆楼梯 覆盖板
ThermalDynamics:cover:0, 草席 覆盖板
ThermalDynamics:cover:0, 茅草地毯 覆盖板
ThermalDynamics:cover:0, 草席(泛黄) 覆盖板
ThermalDynamics:cover:0, 没有边缘的草席(泛黄) 覆盖板
ThermalDynamics:cover:0, 没有边缘的草席 覆盖板
ThermalDynamics:cover:0, 樱木支柱(粗) 覆盖板
ThermalDynamics:cover:0, 樱木支柱(细) 覆盖板
ThermalDynamics:cover:0, 橡木支柱(粗) 覆盖板
ThermalDynamics:cover:0, 橡木支柱(细) 覆盖板
ThermalDynamics:cover:0, 松支柱(粗) 覆盖板
ThermalDynamics:cover:0, 松支柱(细) 覆盖板
ThermalDynamics:cover:0, 白桦支柱(粗) 覆盖板
ThermalDynamics:cover:0, 白桦支柱(细) 覆盖板
ThermalDynamics:cover:0, 模仿压力板 覆盖板
ThermalDynamics:cover:0, RicePlant 覆盖板
ThermalDynamics:cover:0, 藓苔方块 覆盖板
ThermalDynamics:cover:0, 帚目(直线) 覆盖板
ThermalDynamics:cover:0, 帚目(曲线) 覆盖板
ThermalDynamics:cover:0, SakuraCarpet 覆盖板
ThermalDynamics:cover:0, SakuraCarpet 覆盖板
ThermalDynamics:cover:0, SakuraCarpet 覆盖板
ThermalDynamics:cover:0, DecoPlaster(I) 覆盖板
ThermalDynamics:cover:0, DecoPlaster(L) 覆盖板
ThermalDynamics:cover:0, DecoPlaster(D) 覆盖板
ThermalDynamics:cover:0, SeaWeed 覆盖板
ThermalDynamics:cover:0, BeanPlant 覆盖板
ThermalDynamics:cover:0, TomatoPlant 覆盖板
ThermalDynamics:cover:0, Bonfire 覆盖板
ThermalDynamics:cover:0, Lampstand 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 梁 覆盖板
ThermalDynamics:cover:0, 水泉 覆盖板
ThermalDynamics:cover:0, 油泉 覆盖板
ThermalDynamics:cover:0, tile.buildToolBlock.name 覆盖板
ThermalDynamics:cover:0, 采矿管道 覆盖板
ThermalDynamics:cover:0, 原油 覆盖板
ThermalDynamics:cover:0, 燃油 覆盖板
ThermalDynamics:cover:0, tile.blockRedPlasma.name 覆盖板
ThermalDynamics:cover:0, 框架 覆盖板
ThermalDynamics:cover:0, 铜矿石 覆盖板
ThermalDynamics:cover:0, 锡矿石 覆盖板
ThermalDynamics:cover:0, 银矿石 覆盖板
ThermalDynamics:cover:0, 铅矿石 覆盖板
ThermalDynamics:cover:0, 镍矿石 覆盖板
ThermalDynamics:cover:0, 铂矿石 覆盖板
ThermalDynamics:cover:0, 蕴魔秘银矿 覆盖板
ThermalDynamics:cover:0, 铜块 覆盖板
ThermalDynamics:cover:0, 锡块 覆盖板
ThermalDynamics:cover:0, 银块 覆盖板
ThermalDynamics:cover:0, 铅块 覆盖板
ThermalDynamics:cover:0, 镍块 覆盖板
ThermalDynamics:cover:0, 铂块 覆盖板
ThermalDynamics:cover:0, 蕴魔秘银块 覆盖板
ThermalDynamics:cover:0, 琥珀金块 覆盖板
ThermalDynamics:cover:0, 因瓦合金块 覆盖板
ThermalDynamics:cover:0, 青铜块 覆盖板
ThermalDynamics:cover:0, 信素块 覆盖板
ThermalDynamics:cover:0, 流明块 覆盖板
ThermalDynamics:cover:0, 末影块 覆盖板
ThermalDynamics:cover:0, 熔融红石 覆盖板
ThermalDynamics:cover:0, 充能液态荧石 覆盖板
ThermalDynamics:cover:0, 谐振熔融末影珍珠 覆盖板
ThermalDynamics:cover:0, 烈焰之炽焱 覆盖板
ThermalDynamics:cover:0, 极寒之凛冰 覆盖板
ThermalDynamics:cover:0, 和谐之空气 覆盖板
ThermalDynamics:cover:0, 构造之地岩 覆盖板
ThermalDynamics:cover:0, 元始魔力 覆盖板
ThermalDynamics:cover:0, 蒸汽 覆盖板
ThermalDynamics:cover:0, 液态煤炭 覆盖板
ThermalDynamics:cover:0, 透视方块 覆盖板
ThermalDynamics:cover:0, 龙矿 覆盖板
ThermalDynamics:cover:0, 雨水传感器 覆盖板
ThermalDynamics:cover:0, 龙块 覆盖板
ThermalDynamics:cover:0, 充能龙块 覆盖板
ThermalDynamics:cover:0, 能量塔 覆盖板
ThermalDynamics:cover:0, tile.draconicevolution:safetyFlame.name 覆盖板
ThermalDynamics:cover:0, 觉醒龙块 覆盖板
ThermalDynamics:cover:0, 注入龙力的黑曜石 覆盖板
ThermalDynamics:cover:0, 创造错位宝石 覆盖板
ThermalDynamics:cover:0, tile.draconicevolution:chaosShardAtmos.name 覆盖板
ThermalDynamics:cover:0, ic2.blockOreCopper 覆盖板
ThermalDynamics:cover:0, ic2.blockOreTin 覆盖板
ThermalDynamics:cover:0, ic2.blockOreUran 覆盖板
ThermalDynamics:cover:0, ic2.blockOreLead 覆盖板
ThermalDynamics:cover:0, ic2.blockRubWood 覆盖板
ThermalDynamics:cover:0, ic2.blockRubLeaves 覆盖板
ThermalDynamics:cover:0, ic2.blockRubSapling 覆盖板
ThermalDynamics:cover:0, ic2.blockHarz 覆盖板
ThermalDynamics:cover:0, ic2.blockRubber 覆盖板
ThermalDynamics:cover:0, ic2.blockFenceIron 覆盖板
ThermalDynamics:cover:0, ic2.blockAlloy 覆盖板
ThermalDynamics:cover:0, ic2.blockBasalt 覆盖板
ThermalDynamics:cover:0, ic2.blockAlloyGlass 覆盖板
ThermalDynamics:cover:0, tile.blockDoorAlloy.name 覆盖板
ThermalDynamics:cover:0, ic2.blockReinforcedFoam 覆盖板
ThermalDynamics:cover:0, ic2.blockFoam 覆盖板
ThermalDynamics:cover:0, ic2.blockScaffold 覆盖板
ThermalDynamics:cover:0, ic2.blockIronScaffold 覆盖板
ThermalDynamics:cover:0, ic2.blockMetalCopper 覆盖板
ThermalDynamics:cover:0, ic2.blockMetalTin 覆盖板
ThermalDynamics:cover:0, ic2.blockMetalBronze 覆盖板
ThermalDynamics:cover:0, ic2.blockMetalUranium 覆盖板
ThermalDynamics:cover:0, ic2.blockMetalLead 覆盖板
ThermalDynamics:cover:0, ic2.blockMetalAdvIron 覆盖板
ThermalDynamics:cover:0, ic2.blockMiningPipe 覆盖板
ThermalDynamics:cover:0, ic2.blockITNT 覆盖板
ThermalDynamics:cover:0, ic2.blockDynamite 覆盖板
ThermalDynamics:cover:0, ic2.blockDynamiteRemote 覆盖板
ThermalDynamics:cover:0, ic2.fluidUuMatter 覆盖板
ThermalDynamics:cover:0, ic2.fluidConstructionFoam 覆盖板
ThermalDynamics:cover:0, ic2.fluidCoolant 覆盖板
ThermalDynamics:cover:0, ic2.fluidHotCoolant 覆盖板
ThermalDynamics:cover:0, ic2.fluidPahoehoeLava 覆盖板
ThermalDynamics:cover:0, ic2.fluidBiomass 覆盖板
ThermalDynamics:cover:0, ic2.fluidBiogas 覆盖板
ThermalDynamics:cover:0, ic2.fluidDistilledWater 覆盖板
ThermalDynamics:cover:0, ic2.fluidSuperheatedSteam 覆盖板
ThermalDynamics:cover:0, ic2.fluidSteam 覆盖板
ThermalDynamics:cover:0, ic2.fluidHotWater 覆盖板
ThermalDynamics:cover:0, 黑幕布帘 覆盖板
ThermalDynamics:cover:0, 天使方块 覆盖板
ThermalDynamics:cover:0, 方块更新检测器 覆盖板
ThermalDynamics:cover:0, 镶边石砖 覆盖板
ThermalDynamics:cover:0, 末影黑曜石 覆盖板
ThermalDynamics:cover:0, 焦黑石英 覆盖板
ThermalDynamics:cover:0, 霜冻石头 覆盖板
ThermalDynamics:cover:0, 镶边石头 覆盖板
ThermalDynamics:cover:0, 不稳定金属方块 覆盖板
ThermalDynamics:cover:0, 沙砾砖块 覆盖板
ThermalDynamics:cover:0, 镶边石头(交替) 覆盖板
ThermalDynamics:cover:0, 魔法木头 覆盖板
ThermalDynamics:cover:0, 沙化玻璃 覆盖板
ThermalDynamics:cover:0, 沙砾路 覆盖板
ThermalDynamics:cover:0, 末影之核 覆盖板
ThermalDynamics:cover:0, 钻石蚀刻计算矩阵 覆盖板
ThermalDynamics:cover:0, 末地沙石 覆盖板
ThermalDynamics:cover:0, 錾制显赫之石 覆盖板
ThermalDynamics:cover:0, 增厚玻璃 覆盖板
ThermalDynamics:cover:0, 镶边玻璃 覆盖板
ThermalDynamics:cover:0, 玻璃砖块 覆盖板
ThermalDynamics:cover:0, 雕纹玻璃 覆盖板
ThermalDynamics:cover:0, 镶金玻璃 覆盖板
ThermalDynamics:cover:0, 黑曜石玻璃 覆盖板
ThermalDynamics:cover:0, 漩涡玻璃 覆盖板
ThermalDynamics:cover:0, 荧石玻璃 覆盖板
ThermalDynamics:cover:0, 心之玻璃 覆盖板
ThermalDynamics:cover:0, 四方玻璃 覆盖板
ThermalDynamics:cover:0, 暗色玻璃 覆盖板
ThermalDynamics:cover:0, 强化暗色玻璃 覆盖板
ThermalDynamics:cover:0, tile.extrautils:pureLove.name 覆盖板
ThermalDynamics:cover:0, 基岩块 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 石砖 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 橡木木板 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 萤石 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 石头 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 石头 (橙色) 覆盖板
